     5650.0000  -1.469136   0.310081  -1.159055 
     5700.0000  -1.461265   0.305950  -1.155315 
     5750.0000  -1.463616   0.314926  -1.148690 
     5800.0000  -1.455321   0.306663  -1.148658 
     5850.0000  -1.453385   0.314239  -1.139146 
     5900.0000  -1.455064   0.313604  -1.141459 
     5950.0000  -1.462858   0.318771  -1.144087 
     6000.0000  -1.453135   0.313600  -1.139535 
     6050.0000  -1.457573   0.314912  -1.142661 
     6100.0000  -1.460438   0.315851  -1.144587 
     6150.0000  -1.459301   0.310910  -1.148391 
     6200.0000  -1.464623   0.307800  -1.156823 
     6250.0000  -1.464416   0.322625  -1.141791 
     6300.0000  -1.458745   0.312678  -1.146066 
     6350.0000  -1.458669   0.317407  -1.141262 
     6400.0000  -1.470998   0.312867  -1.158131 
     6450.0000  -1.465225   0.319916  -1.145309 
     6500.0000  -1.456277   0.317906  -1.138371 
     6550.0000  -1.467465   0.324429  -1.143036 
     6600.0000  -1.462698   0.309275  -1.153424 
     6650.0000  -1.463705   0.317589  -1.146116 
     6700.0000  -1.462397   0.306443  -1.155954 
     6750.0000  -1.460835   0.313179  -1.147655 
     6800.0000  -1.462299   0.310364  -1.151935 
     6850.0000  -1.458296   0.309851  -1.148445 
     6900.0000  -1.451499   0.310965  -1.140534 
     6950.0000  -1.446785   0.319424  -1.127361 
     7000.0000  -1.451042   0.321553  -1.129488 
     7050.0000  -1.454470   0.315584  -1.138886 
     7100.0000  -1.445548   0.311238  -1.134310 
     7150.0000  -1.454886   0.309696  -1.145190 
     7200.0000  -1.450163   0.308879  -1.141283 
     7250.0000  -1.455980   0.306980  -1.149000 
     7300.0000  -1.453242   0.310474  -1.142767 
     7350.0000  -1.461709   0.310212  -1.151496 
     7400.0000  -1.468088   0.309059  -1.159029 
     7450.0000  -1.468589   0.315311  -1.153278 
     7500.0000  -1.459840   0.315904  -1.143936 
     7550.0000  -1.462816   0.308025  -1.154791 
     7600.0000  -1.451486   0.301552  -1.149935 
     7650.0000  -1.463953   0.307254  -1.156699 
     7700.0000  -1.460136   0.312277  -1.147859 
     7750.0000  -1.450329   0.309190  -1.141140 
     7800.0000  -1.453817   0.306818  -1.146999 
     7850.0000  -1.464111   0.312146  -1.151964 
     7900.0000  -1.455537   0.309911  -1.145627 
     7950.0000  -1.466534   0.316867  -1.149668 
     8000.0000  -1.455850   0.310784  -1.145066 
     8050.0000  -1.463624   0.320529  -1.143095 
     8100.0000  -1.465723   0.316379  -1.149344 
     8150.0000  -1.466369   0.311524  -1.154845 
     8200.0000  -1.471952   0.320937  -1.151015 
     8250.0000  -1.469827   0.304670  -1.165156 
     8300.0000  -1.472618   0.317952  -1.154666 
     8350.0000  -1.468585   0.317076  -1.151508 
     8400.0000  -1.470487   0.315523  -1.154964 
     8450.0000  -1.464143   0.316283  -1.147860 
     8500.0000  -1.465273   0.313338  -1.151935 
     8550.0000  -1.461336   0.312668  -1.148668 
     8600.0000  -1.460514   0.313903  -1.146611 
     8650.0000  -1.469211   0.317707  -1.151504 
     8700.0000  -1.469118   0.309039  -1.160079 
     8750.0000  -1.461942   0.305922  -1.156020 
     8800.0000  -1.453785   0.305219  -1.148566 
     8850.0000  -1.455470   0.313259  -1.142210 
     8900.0000  -1.460240   0.314650  -1.145591 
     8950.0000  -1.470249   0.317727  -1.152522 
     9000.0000  -1.467104   0.313770  -1.153333 
     9050.0000  -1.466553   0.306472  -1.160081 
     9100.0000  -1.468610   0.310037  -1.158573 
     9150.0000  -1.454023   0.308411  -1.145612 
     9200.0000  -1.454901   0.311900  -1.143000 
     9250.0000  -1.465604   0.311647  -1.153957 
     9300.0000  -1.462036   0.311806  -1.150231 
     9350.0000  -1.467381   0.319879  -1.147502 
     9400.0000  -1.461169   0.319116  -1.142053 
     9450.0000  -1.461512   0.311754  -1.149757 
     9500.0000  -1.459923   0.319565  -1.140357 
     9550.0000  -1.460725   0.316596  -1.144128 
     9600.0000  -1.449833   0.311305  -1.138528 
     9650.0000  -1.447094   0.311898  -1.135195 
     9700.0000  -1.455606   0.310091  -1.145515 
     9750.0000  -1.464358   0.306470  -1.157887 
     9800.0000  -1.467157   0.317745  -1.149413 
     9850.0000  -1.454320   0.321027  -1.133292 
     9900.0000  -1.448865   0.314992  -1.133872 
     9950.0000  -1.459467   0.315537  -1.143930 
    10000.0000  -1.459398   0.311700  -1.147698 
